Date,Time,TargetTemp,ActualTemp,BuildingID
6/19/13,13:00:01,65,65,5
6/20/13,14:00:01,68,74,6
6/21/13,15:00:01,66,78,15
6/22/13,16:00:01,70,62,14
6/23/13,17:00:01,65,59,14
6/24/13,18:00:01,65,57,4
6/25/13,19:00:01,67,68,13
6/26/13,20:00:01,69,70,16
6/27/13,21:00:01,69,74,7
6/28/13,22:00:01,68,63,7
6/29/13,23:00:01,67,59,1
6/30/13,0:13:19,65,66,11
6/1/13,1:13:19,65,66,17
6/2/13,2:13:19,70,73,5
6/3/13,3:13:19,66,74,7
6/4/13,4:13:19,66,59,19
6/5/13,5:13:19,66,58,8
6/6/13,6:13:19,67,62,12
6/7/13,7:13:19,67,69,1
6/8/13,8:13:19,66,73,17
6/9/13,9:13:19,65,58,15
6/10/13,10:13:19,68,55,5
6/11/13,11:13:19,66,60,2
6/12/13,12:13:19,65,66,6
6/13/13,13:13:19,69,78,19
6/14/13,14:13:19,68,58,8
6/15/13,15:13:19,66,55,6
6/16/13,16:13:19,66,72,18
6/17/13,17:13:19,66,74,11
6/18/13,18:13:19,65,75,6
6/19/13,19:13:19,69,62,2
6/20/13,20:13:19,68,76,7
6/21/13,21:13:19,67,73,17
6/22/13,22:13:19,70,73,2
6/23/13,23:13:19,70,63,10
6/24/13,0:43:51,65,78,10
6/25/13,1:43:51,67,79,20
6/26/13,2:43:51,67,55,1
6/27/13,3:43:51,70,65,10
6/28/13,4:43:51,70,56,6
6/29/13,5:43:51,67,55,3
6/30/13,6:43:51,67,67,15
6/1/13,7:43:51,70,62,9
6/2/13,8:43:51,69,56,17
6/3/13,9:43:51,65,67,18
6/4/13,10:43:51,70,72,10
6/5/13,11:43:51,67,75,4
6/6/13,12:43:51,65,64,4
6/7/13,13:43:51,68,79,19
6/8/13,14:43:51,65,75,7
6/9/13,15:43:51,67,70,15
6/10/13,16:43:51,66,56,10
6/11/13,17:43:51,65,77,3
6/12/13,18:43:51,68,71,20
6/13/13,19:43:51,69,67,6
6/14/13,20:43:51,65,66,18
6/15/13,21:43:51,65,60,2
6/16/13,22:43:51,67,70,10
6/17/13,23:43:51,66,65,9
6/18/13,0:13:20,69,61,16
6/19/13,1:13:20,70,71,4
6/20/13,2:13:20,65,63,6
6/21/13,3:13:20,70,67,14
6/22/13,4:13:20,68,75,15
6/23/13,5:13:20,66,70,11
6/24/13,6:13:20,67,72,8
6/25/13,7:13:20,69,66,13
6/26/13,8:13:20,67,57,3
6/27/13,9:13:20,68,56,16
6/28/13,10:13:20,67,56,17
6/29/13,11:13:20,68,76,3
6/30/13,12:13:20,67,78,19
6/1/13,13:13:20,70,72,12
6/2/13,14:13:20,65,72,10
6/3/13,15:13:20,66,79,19
6/4/13,16:13:20,70,68,10
6/5/13,17:13:20,68,62,12
6/6/13,18:13:20,67,56,12
6/7/13,19:13:20,67,67,5
6/8/13,20:13:20,68,69,9
6/9/13,21:13:20,66,69,7
6/10/13,22:13:20,67,79,12
6/11/13,23:13:20,67,74,16
6/12/13,0:33:07,66,79,3
6/13/13,1:33:07,67,58,10
6/14/13,2:33:07,66,66,10
6/15/13,3:33:07,69,68,14
6/16/13,4:33:07,70,57,7
6/17/13,5:33:07,70,66,18
6/18/13,6:33:07,65,66,7
6/19/13,7:33:07,69,55,19
6/20/13,8:33:07,66,69,18
6/21/13,9:33:07,69,60,4
6/22/13,10:33:07,70,61,12
6/23/13,11:33:07,66,63,9
6/24/13,12:33:07,67,57,1
6/25/13,13:33:07,69,75,19
6/26/13,14:33:07,68,66,15
6/27/13,15:33:07,67,63,16
6/28/13,16:33:07,70,68,5
6/29/13,17:33:07,65,60,12
6/30/13,18:33:07,68,67,13
6/1/13,19:33:07,67,79,16
6/2/13,20:33:07,67,70,9
6/3/13,21:33:07,65,70,3
6/4/13,22:33:07,68,64,9
6/5/13,23:33:07,65,79,12
6/6/13,0:00:01,69,78,12
6/7/13,1:00:01,70,67,8
6/8/13,2:00:01,67,74,11
6/9/13,3:00:01,67,57,3
6/10/13,4:00:01,68,62,13
6/11/13,5:00:01,69,63,20
6/12/13,6:00:01,69,57,11
6/13/13,7:00:01,70,55,18
6/14/13,8:00:01,69,73,10
6/15/13,9:00:01,66,62,12
6/16/13,10:00:01,66,71,13
6/17/13,11:00:01,69,58,20
6/18/13,12:00:01,69,59,3
6/19/13,13:00:01,69,59,7
6/20/13,14:00:01,69,78,2
6/21/13,15:00:01,70,60,16
6/22/13,16:00:01,67,72,19
6/23/13,17:00:01,67,57,17
6/24/13,18:00:01,69,71,1
6/25/13,19:00:01,65,59,15
6/26/13,20:00:01,70,66,1
6/27/13,21:00:01,68,57,12
6/28/13,22:00:01,68,61,8
6/29/13,23:00:01,70,55,18
6/30/13,0:13:19,65,72,16
6/1/13,1:13:19,69,72,9
6/2/13,2:13:19,68,80,6
6/3/13,3:13:19,70,69,18
6/4/13,4:13:19,67,55,7
6/5/13,5:13:19,66,77,8
6/6/13,6:13:19,65,70,3
6/7/13,7:13:19,66,74,8
6/8/13,8:13:19,67,60,1
6/9/13,9:13:19,69,71,7
6/10/13,10:13:19,68,60,14
6/11/13,11:13:19,67,77,10
6/12/13,12:13:19,66,77,11
6/13/13,13:13:19,70,55,18
6/14/13,14:13:19,66,80,10
6/15/13,15:13:19,70,79,9
6/16/13,16:13:19,66,66,15
6/17/13,17:13:19,67,69,4
6/18/13,18:13:19,70,78,12
6/19/13,19:13:19,66,58,14
6/20/13,20:13:19,68,78,8
6/21/13,21:13:19,67,60,8
6/22/13,22:13:19,67,63,2
6/23/13,23:13:19,70,71,17
6/24/13,0:43:51,66,79,1
6/25/13,1:43:51,65,58,9
6/26/13,2:43:51,65,74,16
6/27/13,3:43:51,70,59,6
6/28/13,4:43:51,65,58,12
6/29/13,5:43:51,67,70,18
6/30/13,6:43:51,70,69,10
6/1/13,7:43:51,68,72,2
6/2/13,8:43:51,70,59,16
6/3/13,9:43:51,66,68,16
6/4/13,10:43:51,70,65,6
6/5/13,11:43:51,69,75,16
6/6/13,12:43:51,69,65,17
6/7/13,13:43:51,68,74,19
6/8/13,14:43:51,65,60,19
6/9/13,15:43:51,70,78,6
6/10/13,16:43:51,68,63,11
6/11/13,17:43:51,70,69,10
6/12/13,18:43:51,65,71,2
6/13/13,19:43:51,67,78,15
6/14/13,20:43:51,65,60,10
6/15/13,21:43:51,67,61,4
6/16/13,22:43:51,70,77,2
6/17/13,23:43:51,66,64,3
6/18/13,0:13:20,69,56,7
6/19/13,1:13:20,66,64,13
6/20/13,2:13:20,70,72,11
6/21/13,3:13:20,70,67,5
6/22/13,4:13:20,65,77,17
6/23/13,5:13:20,68,68,11
6/24/13,6:13:20,69,66,12
6/25/13,7:13:20,67,70,17
6/26/13,8:13:20,68,68,2
6/27/13,9:13:20,65,63,7
6/28/13,10:13:20,65,68,13
6/29/13,11:13:20,65,55,15
6/30/13,12:13:20,68,77,18
6/1/13,13:13:20,69,73,1
6/2/13,14:13:20,69,55,7
6/3/13,15:13:20,70,66,14
6/4/13,16:13:20,68,60,16
6/5/13,17:13:20,68,76,6
6/6/13,18:13:20,68,60,18
6/7/13,19:13:20,65,67,1
6/8/13,20:13:20,70,65,10
6/9/13,21:13:20,70,56,20
6/10/13,22:13:20,67,64,7
6/11/13,23:13:20,65,57,4
6/12/13,0:33:07,69,64,3
6/13/13,1:33:07,65,74,11
6/14/13,2:33:07,65,80,9
6/15/13,3:33:07,70,72,3
6/16/13,4:33:07,69,73,6
6/17/13,5:33:07,68,69,12
6/18/13,6:33:07,70,57,12
6/19/13,7:33:07,66,73,12
6/20/13,8:33:07,67,58,12
6/21/13,9:33:07,68,58,15
6/22/13,10:33:07,69,79,16
6/23/13,11:33:07,70,77,12
6/24/13,12:33:07,65,55,5
6/25/13,13:33:07,69,76,18
6/26/13,14:33:07,66,74,18
6/27/13,15:33:07,70,68,1
6/28/13,16:33:07,69,72,11
6/29/13,17:33:07,68,80,14
6/30/13,18:33:07,66,79,14
6/1/13,19:33:07,68,72,1
6/2/13,20:33:07,68,63,10
6/3/13,21:33:07,68,63,15
6/4/13,22:33:07,65,63,10
6/5/13,23:33:07,68,69,13
6/6/13,0:00:01,67,68,6
6/7/13,1:00:01,69,77,15
6/8/13,2:00:01,65,79,5
6/9/13,3:00:01,68,55,16
6/10/13,4:00:01,65,80,14
6/11/13,5:00:01,69,74,13
6/12/13,6:00:01,65,65,12
6/13/13,7:00:01,69,56,12
6/14/13,8:00:01,70,59,15
6/15/13,9:00:01,66,61,11
6/16/13,10:00:01,69,67,15
6/17/13,11:00:01,70,69,3
6/18/13,12:00:01,68,59,16
6/19/13,13:00:01,67,78,10
6/20/13,14:00:01,66,64,14
6/21/13,15:00:01,65,78,9
6/22/13,16:00:01,69,68,6
6/23/13,17:00:01,70,74,4
6/24/13,18:00:01,68,57,20
6/25/13,19:00:01,65,72,20
6/26/13,20:00:01,69,79,19
6/27/13,21:00:01,67,56,5
6/28/13,22:00:01,70,67,6
6/29/13,23:00:01,69,63,4
6/30/13,0:13:19,65,62,20
6/1/13,1:13:19,68,55,13
6/2/13,2:13:19,69,55,7
6/3/13,3:13:19,68,71,14
6/4/13,4:13:19,67,62,17
6/5/13,5:13:19,67,67,17
6/6/13,6:13:19,69,59,3
6/7/13,7:13:19,66,63,12
6/8/13,8:13:19,70,77,19
6/9/13,9:13:19,70,76,13
6/10/13,10:13:19,68,80,5
6/11/13,11:13:19,70,59,2
6/12/13,12:13:19,70,58,18
6/13/13,13:13:19,69,58,10
6/14/13,14:13:19,69,80,9
6/15/13,15:13:19,66,67,10
6/16/13,16:13:19,66,76,3
6/17/13,17:13:19,68,55,1
6/18/13,18:13:19,66,72,13
6/19/13,19:13:19,69,71,8
6/20/13,20:13:19,70,75,10
6/21/13,21:13:19,70,74,14
6/22/13,22:13:19,67,71,20
6/23/13,23:13:19,68,64,1
6/24/13,0:43:51,65,63,18
6/25/13,1:43:51,65,59,11
6/26/13,2:43:51,68,75,4
6/27/13,3:43:51,70,55,19
6/28/13,4:43:51,69,67,3
6/29/13,5:43:51,68,68,7
6/30/13,6:43:51,70,61,3
6/1/13,7:43:51,65,80,2
6/2/13,8:43:51,68,70,20
6/3/13,9:43:51,70,64,12
6/4/13,10:43:51,67,57,18
6/5/13,11:43:51,67,76,2
6/6/13,12:43:51,70,64,1
6/7/13,13:43:51,66,62,13
6/8/13,14:43:51,68,80,10
6/9/13,15:43:51,70,73,3
6/10/13,16:43:51,69,65,14
6/11/13,17:43:51,70,57,6
6/12/13,18:43:51,69,72,1
6/13/13,19:43:51,68,76,6
6/14/13,20:43:51,67,62,6
6/15/13,21:43:51,66,58,14
6/16/13,22:43:51,70,61,12
6/17/13,23:43:51,66,80,20
6/18/13,0:13:20,68,79,8
6/19/13,1:13:20,70,60,16
6/20/13,2:13:20,68,62,18
6/21/13,3:13:20,68,72,18
6/22/13,4:13:20,65,74,10
6/23/13,5:13:20,67,78,6
6/24/13,6:13:20,66,55,8
6/25/13,7:13:20,66,72,14
6/26/13,8:13:20,66,64,9
6/27/13,9:13:20,70,67,1
6/28/13,10:13:20,69,61,11
6/29/13,11:13:20,69,72,17
6/30/13,12:13:20,65,72,19
6/1/13,13:13:20,66,68,17
6/2/13,14:13:20,69,77,19
6/3/13,15:13:20,68,77,8
6/4/13,16:13:20,68,65,10
6/5/13,17:13:20,67,59,16
6/6/13,18:13:20,66,56,12
6/7/13,19:13:20,69,72,7
6/8/13,20:13:20,67,80,3
6/9/13,21:13:20,65,61,18
6/10/13,22:13:20,67,57,3
6/11/13,23:13:20,68,74,17
6/12/13,0:33:07,68,59,18
6/13/13,1:33:07,66,58,20
6/14/13,2:33:07,65,67,5
6/15/13,3:33:07,68,60,15
6/16/13,4:33:07,65,79,13
6/17/13,5:33:07,66,56,13
6/18/13,6:33:07,67,67,13
6/19/13,7:33:07,65,70,7
6/20/13,8:33:07,65,73,16
6/21/13,9:33:07,66,56,4
6/22/13,10:33:07,67,74,6
6/23/13,11:33:07,67,66,16
6/24/13,12:33:07,66,76,11
6/25/13,13:33:07,68,72,5
6/26/13,14:33:07,69,68,6
6/27/13,15:33:07,66,56,14
6/28/13,16:33:07,65,56,18
6/29/13,17:33:07,66,62,6
6/30/13,18:33:07,67,62,19
6/1/13,19:33:07,69,63,16
6/2/13,20:33:07,66,57,9
6/3/13,21:33:07,70,61,2
6/4/13,22:33:07,69,77,10
6/5/13,23:33:07,66,79,16
6/6/13,0:00:01,70,65,17
6/7/13,1:00:01,68,79,5
6/8/13,2:00:01,67,76,10
6/9/13,3:00:01,67,77,5
6/10/13,4:00:01,68,78,16
6/11/13,5:00:01,67,58,7
6/12/13,6:00:01,69,72,10
6/13/13,7:00:01,68,63,3
6/14/13,8:00:01,69,55,8
6/15/13,9:00:01,65,79,2
6/16/13,10:00:01,66,65,17
6/17/13,11:00:01,66,56,17
6/18/13,12:00:01,70,75,14
6/19/13,13:00:01,67,73,1
6/20/13,14:00:01,70,80,10
6/21/13,15:00:01,65,72,11
6/22/13,16:00:01,68,63,11
6/23/13,17:00:01,70,64,10
6/24/13,18:00:01,70,69,2
6/25/13,19:00:01,65,71,20
6/26/13,20:00:01,69,65,15
6/27/13,21:00:01,67,70,6
6/28/13,22:00:01,65,55,5
6/29/13,23:00:01,65,75,18
6/30/13,0:13:19,70,62,6
6/1/13,1:13:19,65,58,8
6/2/13,2:13:19,67,80,15
6/3/13,3:13:19,66,65,13
6/4/13,4:13:19,65,64,14
6/5/13,5:13:19,66,66,16
6/6/13,6:13:19,68,70,10
6/7/13,7:13:19,70,70,4
6/8/13,8:13:19,65,62,12
6/9/13,9:13:19,67,65,16
6/10/13,10:13:19,66,64,13
6/11/13,11:13:19,65,75,17
6/12/13,12:13:19,69,79,6
6/13/13,13:13:19,65,73,12
6/14/13,14:13:19,66,71,7
6/15/13,15:13:19,67,73,16
6/16/13,16:13:19,67,62,12
6/17/13,17:13:19,65,79,18
6/18/13,18:13:19,67,77,7
6/19/13,19:13:19,65,70,4
6/20/13,20:13:19,70,62,20
6/21/13,21:13:19,69,60,18
6/22/13,22:13:19,69,78,10
6/23/13,23:13:19,68,58,9
6/24/13,0:43:51,68,60,1
6/25/13,1:43:51,69,60,7
6/26/13,2:43:51,65,74,10
6/27/13,3:43:51,69,75,2
6/28/13,4:43:51,68,73,5
6/29/13,5:43:51,66,68,2
6/30/13,6:43:51,65,79,16
6/1/13,7:43:51,68,79,17
6/2/13,8:43:51,69,55,11
6/3/13,9:43:51,68,76,4
6/4/13,10:43:51,69,63,17
6/5/13,11:43:51,66,79,18
6/6/13,12:43:51,66,77,12
6/7/13,13:43:51,69,65,10
6/8/13,14:43:51,70,56,15
6/9/13,15:43:51,67,74,13
6/10/13,16:43:51,68,65,19
6/11/13,17:43:51,69,61,1
6/12/13,18:43:51,69,74,20
6/13/13,19:43:51,70,78,3
6/14/13,20:43:51,69,63,6
6/15/13,21:43:51,65,69,9
6/16/13,22:43:51,68,70,13
6/17/13,23:43:51,68,59,4
6/18/13,0:13:20,66,56,20
6/19/13,1:13:20,68,64,7
6/20/13,2:13:20,68,68,15
6/21/13,3:13:20,69,70,18
6/22/13,4:13:20,70,56,15
6/23/13,5:13:20,70,77,19
6/24/13,6:13:20,68,68,12
6/25/13,7:13:20,66,62,18
6/26/13,8:13:20,68,77,12
6/27/13,9:13:20,70,60,4
6/28/13,10:13:20,68,66,6
6/29/13,11:13:20,70,68,16
6/30/13,12:13:20,69,76,13
6/1/13,13:13:20,67,76,14
6/2/13,14:13:20,66,78,10
6/3/13,15:13:20,66,76,12
6/4/13,16:13:20,67,61,13
6/5/13,17:13:20,65,75,14
6/6/13,18:13:20,66,62,13
6/7/13,19:13:20,65,76,11
6/8/13,20:13:20,66,64,6
6/9/13,21:13:20,68,68,20
6/10/13,22:13:20,68,56,2
6/11/13,23:13:20,68,66,2
6/12/13,0:33:07,70,76,3
6/13/13,1:33:07,69,73,8
6/14/13,2:33:07,70,70,18
6/15/13,3:33:07,66,72,7
6/16/13,4:33:07,67,69,20
6/17/13,5:33:07,66,71,13
6/18/13,6:33:07,67,74,12
6/19/13,7:33:07,66,64,14
6/20/13,8:33:07,68,61,15
6/21/13,9:33:07,69,55,15
6/22/13,10:33:07,67,74,19
6/23/13,11:33:07,70,63,20
6/24/13,12:33:07,70,66,15
6/25/13,13:33:07,65,79,2
6/26/13,14:33:07,65,57,13
6/27/13,15:33:07,66,73,15
6/28/13,16:33:07,66,78,6
6/29/13,17:33:07,67,68,14
6/30/13,18:33:07,66,56,7
6/1/13,19:33:07,70,59,11
6/2/13,20:33:07,69,77,20
6/3/13,21:33:07,70,69,6
6/4/13,22:33:07,66,69,19
6/5/13,23:33:07,69,55,4
6/6/13,0:45:56,69,60,10
6/7/13,1:45:56,65,63,14
6/8/13,2:45:56,65,55,3
6/9/13,3:45:56,70,72,12
6/10/13,4:45:56,67,77,19
6/11/13,5:45:56,69,56,13
6/12/13,6:45:56,70,62,12
6/13/13,7:45:56,70,55,4
6/14/13,8:45:56,65,61,19
6/15/13,9:45:56,66,68,9
6/16/13,10:45:56,66,62,1
6/17/13,11:45:56,65,66,14
6/18/13,12:45:56,69,65,7
6/19/13,13:45:56,66,58,4
6/20/13,14:45:56,69,69,10
6/21/13,15:45:56,69,70,6
6/22/13,16:45:56,67,79,3
6/23/13,17:45:56,66,56,11
6/24/13,18:45:56,69,80,2
6/25/13,19:45:56,69,67,13
6/26/13,20:45:56,70,64,14
6/27/13,21:45:56,66,60,4
6/28/13,22:45:56,68,58,6
6/29/13,23:45:56,66,55,15
6/30/13,0:45:56,65,59,20
6/1/13,1:45:56,70,60,6
6/2/13,2:45:56,69,67,2
6/3/13,3:45:56,70,75,13
6/4/13,4:45:56,66,71,4
6/5/13,5:45:56,66,60,8
6/6/13,6:45:56,69,71,19
6/7/13,7:45:56,65,79,1
6/8/13,8:45:56,69,61,7
6/9/13,9:45:56,70,72,5
6/10/13,10:45:56,70,80,2
6/11/13,11:45:56,67,60,19
6/12/13,12:45:56,68,76,3
6/13/13,13:45:56,65,67,14
6/14/13,14:45:56,67,72,12
6/15/13,15:45:56,69,70,10
6/16/13,16:45:56,68,56,3
6/17/13,17:45:56,67,63,15
6/18/13,18:45:56,70,62,17
6/19/13,19:45:56,68,62,13
6/20/13,20:45:56,68,58,13
6/21/13,21:45:56,65,56,6
6/22/13,22:45:56,65,76,3
6/23/13,23:45:56,65,60,3
6/24/13,0:45:56,67,57,18
6/25/13,1:45:56,70,77,2
6/26/13,2:45:56,69,78,16
6/27/13,3:45:56,66,65,3
6/28/13,4:45:56,70,76,1
6/29/13,5:45:56,65,77,4
6/30/13,6:45:56,66,73,17
6/1/13,7:45:56,70,71,3
6/2/13,8:45:56,69,73,6
6/3/13,9:45:56,69,63,9
6/4/13,10:45:56,65,73,12
6/5/13,11:45:56,65,57,4
6/6/13,12:45:56,70,55,5
6/7/13,13:45:56,69,57,9
6/8/13,14:45:56,66,57,15
6/9/13,15:45:56,65,74,14
6/10/13,16:45:56,65,73,10
6/11/13,17:45:56,70,77,1
6/12/13,18:45:56,65,72,10
6/13/13,0:00:01,69,77,15
6/14/13,1:00:01,69,79,3
6/15/13,2:00:01,70,76,20
6/16/13,3:00:01,70,77,11
6/17/13,4:00:01,68,64,4
6/18/13,5:00:01,65,66,2
6/19/13,6:00:01,67,56,12
6/20/13,7:00:01,66,76,12
6/21/13,8:00:01,67,62,4
6/22/13,9:00:01,68,76,12
6/23/13,10:00:01,67,76,5
6/24/13,11:00:01,69,78,10
6/25/13,12:00:01,66,79,12
6/26/13,13:00:01,69,58,12
6/27/13,14:00:01,66,55,12
6/28/13,15:00:01,69,76,19
6/29/13,16:00:01,66,68,13
6/30/13,17:00:01,67,59,13
6/1/13,18:00:01,66,65,16
6/2/13,19:00:01,70,68,12
6/3/13,20:00:01,67,66,2
6/4/13,21:00:01,69,70,6
6/5/13,22:00:01,68,72,4
6/6/13,23:00:01,65,76,14
6/7/13,0:13:19,66,75,8
6/8/13,1:13:19,69,66,8
6/9/13,2:13:19,69,59,17
6/10/13,3:13:19,67,57,4
6/11/13,4:13:19,70,63,9
6/12/13,5:13:19,68,65,12
6/13/13,6:13:19,69,61,11
6/14/13,7:13:19,70,61,1
6/15/13,8:13:19,69,63,9
6/16/13,9:13:19,67,74,10
6/17/13,10:13:19,68,70,5
6/18/13,11:13:19,70,73,9
6/19/13,12:13:19,68,76,12
6/20/13,13:13:19,65,78,4
6/21/13,14:13:19,70,71,10
6/22/13,15:13:19,69,68,12
6/23/13,16:13:19,67,66,19
6/24/13,17:13:19,67,74,5
6/25/13,18:13:19,66,74,3
6/26/13,19:13:19,65,71,6
6/27/13,20:13:19,69,64,1
6/28/13,21:13:19,67,58,4
6/29/13,22:13:19,70,70,16
6/30/13,23:13:19,70,79,5
6/1/13,0:43:51,65,63,12
6/2/13,1:43:51,66,66,4
6/3/13,2:43:51,70,61,8
6/4/13,3:43:51,69,69,14
6/5/13,4:43:51,68,73,12
6/6/13,5:43:51,65,75,4
6/7/13,6:43:51,69,62,6
6/8/13,7:43:51,68,72,18
6/9/13,8:43:51,67,77,5
6/10/13,9:43:51,66,70,17
6/11/13,10:43:51,70,69,18
6/12/13,11:43:51,67,73,15
6/13/13,12:43:51,70,58,16
6/14/13,13:43:51,69,70,10
6/15/13,14:43:51,67,71,20
6/16/13,15:43:51,70,72,14
6/17/13,16:43:51,68,66,16
6/18/13,17:43:51,66,63,13
6/19/13,18:43:51,67,68,8
6/20/13,19:43:51,68,69,9
6/21/13,20:43:51,69,65,12
6/22/13,21:43:51,68,66,12
6/23/13,22:43:51,66,67,8
6/24/13,23:43:51,70,61,5
6/25/13,0:13:20,66,77,6
6/26/13,1:13:20,66,66,5
6/27/13,2:13:20,65,56,16
6/28/13,3:13:20,69,72,11
6/29/13,4:13:20,66,80,17
6/30/13,5:13:20,67,73,7
6/1/13,6:13:20,67,67,9
6/2/13,7:13:20,69,63,5
6/3/13,8:13:20,70,69,12
6/4/13,9:13:20,68,63,1
6/5/13,10:13:20,65,70,7
6/6/13,11:13:20,69,58,7
6/7/13,12:13:20,70,73,14
6/8/13,13:13:20,68,63,5
6/9/13,14:13:20,66,68,3
6/10/13,15:13:20,65,65,17
6/11/13,16:13:20,67,71,13
6/12/13,17:13:20,67,78,3
6/13/13,18:13:20,70,68,1
6/14/13,19:13:20,65,67,11
6/15/13,20:13:20,65,67,17
6/16/13,21:13:20,65,66,4
6/17/13,22:13:20,68,59,15
6/18/13,23:13:20,67,70,19
6/19/13,0:33:07,65,63,16
6/20/13,1:33:07,67,71,8
6/21/13,2:33:07,70,65,12
6/22/13,3:33:07,68,61,1
6/23/13,4:33:07,66,59,5
6/24/13,5:33:07,66,60,2
6/25/13,6:33:07,65,74,2
6/26/13,7:33:07,68,79,1
6/27/13,8:33:07,68,64,14
6/28/13,9:33:07,70,55,17
6/29/13,10:33:07,65,76,13
6/30/13,11:33:07,65,72,15
6/1/13,12:33:07,68,76,15
6/2/13,13:33:07,67,57,15
6/3/13,14:33:07,68,68,8
6/4/13,15:33:07,69,57,3
6/5/13,16:33:07,66,71,13
6/6/13,17:33:07,68,67,19
6/7/13,18:33:07,68,73,15
6/8/13,19:33:07,69,69,2
6/9/13,20:33:07,70,77,18
6/10/13,21:33:07,68,78,11
6/11/13,22:33:07,70,71,9
6/12/13,23:33:07,68,64,11
6/13/13,0:00:01,65,68,17
6/14/13,1:00:01,66,76,10
6/15/13,2:00:01,69,69,9
6/16/13,3:00:01,66,57,12
6/17/13,4:00:01,65,73,3
6/18/13,5:00:01,68,80,20
6/19/13,6:00:01,65,70,6
6/20/13,7:00:01,67,55,6
6/21/13,8:00:01,66,76,13
6/22/13,9:00:01,66,78,5
6/23/13,10:00:01,65,64,16
6/24/13,11:00:01,68,69,2
6/25/13,12:00:01,66,72,10
6/26/13,13:00:01,69,79,8
6/27/13,14:00:01,68,76,13
6/28/13,15:00:01,69,69,6
6/29/13,16:00:01,69,72,15
6/30/13,17:00:01,65,63,12
6/1/13,18:00:01,68,62,11
6/2/13,19:00:01,66,58,16
6/3/13,20:00:01,70,57,19
6/4/13,21:00:01,67,60,19
6/5/13,22:00:01,67,65,16
6/6/13,23:00:01,68,66,16
6/7/13,0:13:19,66,69,1
6/8/13,1:13:19,70,60,1
6/9/13,2:13:19,65,61,11
6/10/13,3:13:19,68,64,14
6/11/13,4:13:19,65,58,5
6/12/13,5:13:19,65,56,3
6/13/13,6:13:19,65,63,12
6/14/13,7:13:19,67,61,8
6/15/13,8:13:19,68,55,13
6/16/13,9:13:19,68,80,18
6/17/13,10:13:19,66,78,4
6/18/13,11:13:19,70,63,20
6/19/13,12:13:19,68,60,7
6/20/13,13:13:19,67,67,13
6/21/13,14:13:19,65,63,19
6/22/13,15:13:19,69,63,20
6/23/13,16:13:19,70,76,13
6/24/13,17:13:19,68,67,16
6/25/13,18:13:19,68,56,19
6/26/13,19:13:19,68,57,15
6/27/13,20:13:19,68,71,2
6/28/13,21:13:19,69,63,16
6/29/13,22:13:19,65,55,3
6/30/13,23:13:19,70,60,1
6/1/13,0:43:51,68,75,2
6/2/13,1:43:51,69,79,11
6/3/13,2:43:51,65,66,2
6/4/13,3:43:51,67,75,14
6/5/13,4:43:51,65,65,4
6/6/13,5:43:51,70,64,15
6/7/13,6:43:51,65,73,9
6/8/13,7:43:51,65,73,10
6/9/13,8:43:51,69,59,17
6/10/13,9:43:51,69,76,12
6/11/13,10:43:51,69,63,12
6/12/13,11:43:51,65,73,2
6/13/13,12:43:51,67,69,6
6/14/13,13:43:51,67,69,2
6/15/13,14:43:51,67,62,17
6/16/13,15:43:51,67,78,10
6/17/13,16:43:51,65,76,5
6/18/13,17:43:51,68,65,17
6/19/13,18:43:51,65,72,5
6/20/13,19:43:51,65,73,17
6/21/13,20:43:51,67,79,7
6/22/13,21:43:51,69,70,10
6/23/13,22:43:51,67,72,12
6/24/13,23:43:51,65,74,10
6/25/13,0:13:20,68,67,14
6/26/13,1:13:20,65,80,17
6/27/13,2:13:20,70,69,19
6/28/13,3:13:20,67,56,7
6/29/13,4:13:20,67,77,16
6/30/13,5:13:20,70,57,5
6/1/13,6:13:20,69,61,10
6/2/13,7:13:20,70,71,3
6/3/13,8:13:20,70,61,11
6/4/13,9:13:20,68,76,11
6/5/13,10:13:20,65,60,15
6/6/13,11:13:20,65,76,12
6/7/13,12:13:20,66,56,13
6/8/13,13:13:20,65,62,3
6/9/13,14:13:20,65,65,8
6/10/13,15:13:20,66,68,20
6/11/13,16:13:20,68,66,2
6/12/13,17:13:20,68,77,11
6/13/13,18:13:20,70,70,14
6/14/13,19:13:20,66,76,6
6/15/13,20:13:20,67,68,14
6/16/13,21:13:20,70,69,10
6/17/13,22:13:20,69,78,19
6/18/13,23:13:20,68,79,13
6/19/13,0:33:07,68,64,20
6/20/13,1:33:07,67,72,4
6/21/13,2:33:07,69,75,18
6/22/13,3:33:07,67,59,4
6/23/13,4:33:07,70,63,16
6/24/13,5:33:07,68,66,1
6/25/13,6:33:07,68,60,9
6/26/13,7:33:07,68,62,14
6/27/13,8:33:07,67,64,19
6/28/13,9:33:07,65,73,20
6/29/13,10:33:07,67,75,5
6/30/13,11:33:07,65,66,18
6/1/13,12:33:07,66,59,2
6/2/13,13:33:07,66,67,13
6/3/13,14:33:07,68,75,15
6/4/13,15:33:07,68,61,9
6/5/13,16:33:07,67,55,12
6/6/13,17:33:07,67,58,20
6/7/13,18:33:07,69,57,18
6/8/13,19:33:07,67,69,20
6/9/13,20:33:07,65,63,18
6/10/13,21:33:07,69,58,14
6/11/13,22:33:07,69,57,18
6/12/13,23:33:07,65,67,4
6/13/13,0:00:01,66,61,18
6/14/13,1:00:01,65,74,18
